id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
ANKRD28	ANKRD28	3.36140E-04	-0.406361719376365	0.537	0.437	1	In1	ANKRD28
RIT2	RIT2	4.17186E-04	-0.264014900028452	0.113	0.127	1	In1	RIT2
ARID2	ARID2	4.48715E-04	-0.413309694933793	0.264	0.249	1	In1	ARID2
CNOT2	CNOT2	4.69327E-04	-0.281234286574093	0.421	0.315	1	In1	CNOT2
SERPINI1	SERPINI1	4.69968E-04	-0.41589465656699	0.27	0.255	1	In1	SERPINI1
RAB10	RAB10	4.97618E-04	-0.407840499346711	0.329	0.3	1	In1	RAB10
ZBED5	ZBED5	5.80849E-04	-0.394172782697124	0.183	0.184	1	In1	ZBED5
ZBTB44	ZBTB44	5.87614E-04	-0.287513669425153	0.224	0.175	1	In1	ZBTB44
HNRNPDL	HNRNPDL	5.89474E-04	-0.284902661948113	0.349	0.267	1	In1	HNRNPDL
ATG13	ATG13	5.90009E-04	-0.358804858214212	0.165	0.171	1	In1	ATG13
MMD2	MMD2	6.68797E-04	-0.262442069587938	0.176	0.141	1	In1	MMD2
NDFIP2	NDFIP2	7.37411E-04	-0.367509155726031	0.196	0.196	1	In1	NDFIP2
RASGRF2	RASGRF2	8.46078E-04	-0.365774840885905	0.384	0.348	1	In1	RASGRF2
SPG20	SPG20	9.29471E-04	-0.270205532914178	0.304	0.235	1	In1	SPG20
RHOBTB3	RHOBTB3	1.02403E-03	-0.386958648958209	0.207	0.206	1	In1	RHOBTB3
FAM102A	FAM102A	1.08766E-03	-0.31555384816956	0.122	0.132	1	In1	FAM102A
PAK2	PAK2	1.18593E-03	-0.272472264427659	0.239	0.188	1	In1	PAK2
COL5A2	COL5A2	1.19336E-03	-0.379924995507246	0.182	0.184	1	In1	COL5A2
SRRM2	SRRM2	1.23380E-03	-0.287800404639562	0.297	0.234	1	In1	SRRM2
TTC7A	TTC7A	1.36436E-03	-0.288092361110436	0.214	0.169	1	In1	TTC7A
FAM134B	FAM134B	1.49917E-03	-0.292113016822115	0.32	0.248	1	In1	FAM134B
VMP1	VMP1	1.59917E-03	-0.308142008233436	0.421	0.316	1	In1	VMP1
WDFY2	WDFY2	1.61262E-03	-0.405888430553899	0.351	0.312	1	In1	WDFY2
MOB1B	MOB1B	1.81199E-03	-0.277244052200463	0.283	0.221	1	In1	MOB1B
PDGFC	PDGFC	1.85182E-03	-0.267107549757772	0.116	0.128	1	In1	PDGFC
RP1-5O6.7	RP1-5O6.7	1.94034E-03	-0.299024043752455	0.164	0.169	1	In1	RP1-5O6.7
MED13L	MED13L	2.16274E-03	-0.331456544121922	0.727	0.562	1	In1	MED13L
PDCD6IP	PDCD6IP	2.18694E-03	-0.282111036933381	0.256	0.202	1	In1	PDCD6IP
STPG2	STPG2	2.67754E-03	-0.353465716165316	0.156	0.162	1	In1	STPG2
GAB2	GAB2	2.75266E-03	-0.284936667927345	0.607	0.44	1	In1	GAB2
SLC38A9	SLC38A9	2.87694E-03	-0.295315263489413	0.266	0.21	1	In1	SLC38A9
APLP1	APLP1	3.13878E-03	-0.416776109862604	0.259	0.244	1	In1	APLP1
ATL1	ATL1	3.47771E-03	-0.297602316338562	0.325	0.252	1	In1	ATL1
ANKRD10	ANKRD10	3.54794E-03	-0.288434022356661	0.353	0.273	1	In1	ANKRD10
POLK	POLK	3.60390E-03	-0.311714527807681	0.278	0.217	1	In1	POLK
CTTNBP2	CTTNBP2	3.61676E-03	-0.375692117166792	0.579	0.478	1	In1	CTTNBP2
PLEKHA2	PLEKHA2	4.20655E-03	-0.259692803158333	0.099	0.109	1	In1	PLEKHA2
REL	REL	4.49455E-03	-0.274721418497665	0.116	0.093	1	In1	REL
MAP4	MAP4	4.60330E-03	-0.279242194780092	0.454	0.344	1	In1	MAP4
LYPLAL1	LYPLAL1	4.68473E-03	-0.279848287376477	0.252	0.2	1	In1	LYPLAL1
MAT2A	MAT2A	4.73772E-03	-0.290929405748343	0.278	0.219	1	In1	MAT2A
RP11-2E17.1	RP11-2E17.1	5.04576E-03	-0.383287755924612	0.149	0.152	1	In1	RP11-2E17.1
KRCC1	KRCC1	5.22684E-03	-0.288120641670067	0.103	0.111	1	In1	KRCC1
EGR1	EGR1	5.49822E-03	-0.258046798414493	0.184	0.151	1	In1	EGR1
ANKIB1	ANKIB1	5.60167E-03	-0.339054773463427	0.674	0.522	1	In1	ANKIB1
TMEM87A	TMEM87A	5.84143E-03	-0.265927437584848	0.252	0.202	1	In1	TMEM87A
PPP1R12A	PPP1R12A	6.34619E-03	-0.362667584828066	0.561	0.442	1	In1	PPP1R12A
DECR1	DECR1	6.38684E-03	-0.271447278751469	0.138	0.144	1	In1	DECR1
PIK3R1	PIK3R1	6.43346E-03	-0.353517129733892	0.446	0.385	1	In1	PIK3R1
TUBB4A	TUBB4A	6.48267E-03	-0.309802903865553	0.103	0.111	1	In1	TUBB4A
USP39	USP39	6.49993E-03	-0.3325673956856	0.184	0.152	1	In1	USP39
PLEKHA1	PLEKHA1	6.70251E-03	-0.292134163504918	0.291	0.23	1	In1	PLEKHA1
RASSF8	RASSF8	6.73465E-03	-0.367119461752514	0.156	0.159	1	In1	RASSF8
PAPD4	PAPD4	8.02586E-03	-0.385799736418325	0.389	0.336	1	In1	PAPD4
TRA2A	TRA2A	8.29263E-03	-0.2886854956747	0.478	0.36	1	In1	TRA2A
ZFAND6	ZFAND6	8.48257E-03	-0.326856717493385	0.159	0.162	1	In1	ZFAND6
UVRAG	UVRAG	8.57139E-03	-0.401117544066218	0.499	0.406	1	In1	UVRAG
