id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
BBX	BBX	2.05407E-04	-0.281860450208856	0.284	0.342	1	OPC3	BBX
LRP1	LRP1	2.07886E-04	0.268028220954766	0.151	0.1	1	OPC3	LRP1
ZNF609	ZNF609	2.36819E-04	-0.277592719623212	0.409	0.453	1	OPC3	ZNF609
PDS5B	PDS5B	2.71581E-04	-0.250990380750754	0.312	0.37	1	OPC3	PDS5B
MEGF9	MEGF9	2.81963E-04	-0.258839666600594	0.254	0.318	1	OPC3	MEGF9
TOB2	TOB2	2.87412E-04	-0.265594521019545	0.095	0.154	1	OPC3	TOB2
ZFYVE16	ZFYVE16	3.01463E-04	-0.268058144641899	0.387	0.437	1	OPC3	ZFYVE16
HERPUD1	HERPUD1	3.05768E-04	-0.27657005505549	0.052	0.101	1	OPC3	HERPUD1
BACH2	BACH2	3.17097E-04	0.321553208395745	0.368	0.298	1	OPC3	BACH2
PCSK5	PCSK5	3.29981E-04	-0.287303231432875	0.131	0.192	1	OPC3	PCSK5
CPNE4	CPNE4	3.32309E-04	-0.251019035989726	0.086	0.143	1	OPC3	CPNE4
KLHL3	KLHL3	3.46726E-04	-0.27843588368063	0.157	0.222	1	OPC3	KLHL3
FAM149A	FAM149A	3.52925E-04	-0.274253427406746	0.056	0.107	1	OPC3	FAM149A
ANKRD36	ANKRD36	3.94890E-04	-0.261224879143602	0.29	0.352	1	OPC3	ANKRD36
PCM1	PCM1	4.13050E-04	-0.282269817361928	0.372	0.416	1	OPC3	PCM1
MPHOSPH8	MPHOSPH8	4.50162E-04	-0.251174567308034	0.163	0.228	1	OPC3	MPHOSPH8
CNKSR3	CNKSR3	4.76492E-04	-0.265136054305875	0.095	0.15	1	OPC3	CNKSR3
PTBP2	PTBP2	4.87216E-04	-0.260449468266425	0.51	0.536	1	OPC3	PTBP2
FAM134B	FAM134B	4.99312E-04	-0.250165274307544	0.187	0.25	1	OPC3	FAM134B
HACD2	HACD2	5.37947E-04	-0.265117859607159	0.082	0.134	1	OPC3	HACD2
NR1D2	NR1D2	5.55679E-04	-0.251148130364685	0.101	0.156	1	OPC3	NR1D2
RBM26	RBM26	5.90089E-04	-0.276994882927729	0.391	0.436	1	OPC3	RBM26
CBFA2T2	CBFA2T2	6.51942E-04	-0.276830795804353	0.28	0.337	1	OPC3	CBFA2T2
FEZ2	FEZ2	7.28562E-04	-0.282441766417682	0.114	0.17	1	OPC3	FEZ2
RABEP1	RABEP1	7.90426E-04	-0.25472627877144	0.213	0.278	1	OPC3	RABEP1
PARP8	PARP8	9.10089E-04	-0.252487796361131	0.163	0.223	1	OPC3	PARP8
EPHA5	EPHA5	9.47939E-04	-0.255660605939664	0.232	0.289	1	OPC3	EPHA5
USP47	USP47	1.02082E-03	-0.268027118852422	0.363	0.409	1	OPC3	USP47
LRFN5	LRFN5	1.11535E-03	-0.283107905834405	0.323	0.365	1	OPC3	LRFN5
GRB10	GRB10	1.56643E-03	-0.26896190927126	0.194	0.247	1	OPC3	GRB10
CYP27A1	CYP27A1	1.59509E-03	-0.27115430938042	0.086	0.131	1	OPC3	CYP27A1
RCOR1	RCOR1	1.70730E-03	-0.258609038873969	0.105	0.154	1	OPC3	RCOR1
ZNF532	ZNF532	1.79788E-03	-0.26363162151286	0.256	0.306	1	OPC3	ZNF532
MPC1	MPC1	2.17898E-03	-0.254567121152412	0.075	0.119	1	OPC3	MPC1
PLEKHM3	PLEKHM3	2.20996E-03	-0.274364956900334	0.153	0.204	1	OPC3	PLEKHM3
ITGA8	ITGA8	2.24805E-03	-0.28639891063564	0.142	0.192	1	OPC3	ITGA8
RNF19A	RNF19A	2.58645E-03	-0.26831499597573	0.148	0.201	1	OPC3	RNF19A
PIGN	PIGN	2.94893E-03	-0.282808735401164	0.159	0.209	1	OPC3	PIGN
MLH3	MLH3	3.11180E-03	-0.254267606288697	0.123	0.169	1	OPC3	MLH3
MKNK1	MKNK1	3.13281E-03	-0.252327668053662	0.071	0.114	1	OPC3	MKNK1
OSBPL6	OSBPL6	3.18332E-03	-0.252761180107975	0.224	0.276	1	OPC3	OSBPL6
ASCC1	ASCC1	3.43364E-03	-0.260960581723412	0.116	0.162	1	OPC3	ASCC1
STAT3	STAT3	3.54447E-03	-0.274417836058417	0.123	0.168	1	OPC3	STAT3
SCN8A	SCN8A	3.55494E-03	-0.278781592561302	0.206	0.25	1	OPC3	SCN8A
FAR1	FAR1	3.59556E-03	-0.269205905620855	0.295	0.338	1	OPC3	FAR1
NUP98	NUP98	3.60957E-03	-0.270840606706227	0.12	0.166	1	OPC3	NUP98
STARD9	STARD9	3.73181E-03	-0.255622642399763	0.092	0.135	1	OPC3	STARD9
SETD7	SETD7	3.91084E-03	-0.261177679897887	0.088	0.13	1	OPC3	SETD7
RABGAP1	RABGAP1	4.16850E-03	-0.26337211040265	0.297	0.339	1	OPC3	RABGAP1
CHN1	CHN1	4.53732E-03	-0.254160218121996	0.288	0.331	1	OPC3	CHN1
EYA3	EYA3	4.58785E-03	-0.268934173944591	0.112	0.156	1	OPC3	EYA3
ANKRD36C	ANKRD36C	4.67601E-03	-0.257486892350078	0.29	0.33	1	OPC3	ANKRD36C
GAN	GAN	4.77237E-03	-0.285558166361626	0.09	0.132	1	OPC3	GAN
ANKRD12	ANKRD12	5.01892E-03	-0.258066718630043	0.456	0.476	1	OPC3	ANKRD12
NIPAL3	NIPAL3	5.09068E-03	-0.260858805773361	0.077	0.116	1	OPC3	NIPAL3
C16orf62	C16orf62	5.27857E-03	-0.258915082599673	0.26	0.301	1	OPC3	C16orf62
GATM	GATM	5.33894E-03	-0.259913214512226	0.105	0.146	1	OPC3	GATM
PHC3	PHC3	5.36119E-03	-0.251082734017121	0.241	0.287	1	OPC3	PHC3
MVB12B	MVB12B	6.36798E-03	-0.251086160492046	0.376	0.41	1	OPC3	MVB12B
MAP3K5	MAP3K5	6.49040E-03	-0.261851135185283	0.217	0.261	1	OPC3	MAP3K5
ACSS2	ACSS2	7.03743E-03	-0.282430427082106	0.071	0.106	1	OPC3	ACSS2
PRKCB	PRKCB	7.25098E-03	-0.2596342609931	0.301	0.339	1	OPC3	PRKCB
NSMCE2	NSMCE2	7.91424E-03	-0.264458663946268	0.434	0.447	1	OPC3	NSMCE2
ANAPC5	ANAPC5	9.31290E-03	-0.288657854831503	0.209	0.248	1	OPC3	ANAPC5
KSR2	KSR2	9.77701E-03	-0.277698507986631	0.234	0.269	1	OPC3	KSR2
