id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
PCBP4	PCBP4	1.49801E-24	1.02826358524822	0.124	0.094	2.57358689070348e-20	Olig3	PCBP4
ADAMTS18	ADAMTS18	2.56323E-24	0.879839821348383	0.246	0.224	4.40363302737712e-20	Olig3	ADAMTS18
CNP	CNP	9.46558E-24	0.557621957106002	0.182	0.273	1.62618635574203e-19	Olig3	CNP
KIAA0930	KIAA0930	4.14216E-23	1.14569217353065	0.242	0.232	7.11623500338894e-19	Olig3	KIAA0930
AMER2	AMER2	9.04798E-23	0.598132192807461	0.204	0.304	1.55444373653332e-18	Olig3	AMER2
NASP	NASP	5.38326E-20	0.553077589521814	0.138	0.207	9.2484358913689e-16	Olig3	NASP
STMN4	STMN4	4.05081E-19	0.578419603111689	0.081	0.13	6.95929553335454e-15	Olig3	STMN4
CPOX	CPOX	6.00931E-18	0.575981059782983	0.139	0.204	1.03239871004782e-13	Olig3	CPOX
TMEM235	TMEM235	2.32319E-16	0.923580948327809	0.165	0.144	3.99124401558343e-12	Olig3	TMEM235
SRRM2	SRRM2	3.54197E-16	0.695308194823786	0.163	0.24	6.08510249188667e-12	Olig3	SRRM2
SELO	SELO	5.17113E-16	0.544414141527419	0.07	0.109	8.88400405922429e-12	Olig3	SELO
RAPGEF3	RAPGEF3	4.61616E-15	0.929353690065281	0.105	0.083	7.93056873597334e-11	Olig3	RAPGEF3
HEPACAM	HEPACAM	3.83422E-14	0.570445585879102	0.132	0.188	6.58719114504797e-10	Olig3	HEPACAM
DDX17	DDX17	7.36195E-14	0.847543018504034	0.455	0.606	1.26478292384686e-09	Olig3	DDX17
ROGDI	ROGDI	1.38737E-13	0.97179628892834	0.128	0.109	2.38349685425255e-09	Olig3	ROGDI
TMEM259	TMEM259	3.88590E-13	1.0255968823849	0.157	0.142	6.6759768805777e-09	Olig3	TMEM259
GIPC1	GIPC1	1.65911E-12	0.567378435134317	0.106	0.15	2.85034283875862e-08	Olig3	GIPC1
ARHGAP1	ARHGAP1	1.71841E-12	0.563599841379473	0.132	0.184	2.95222220517805e-08	Olig3	ARHGAP1
DPYSL5	DPYSL5	7.77213E-12	0.531342545876123	0.146	0.201	1.33525267709796e-07	Olig3	DPYSL5
HID1	HID1	1.19720E-11	0.904201075652468	0.125	0.107	2.05679787115454e-07	Olig3	HID1
PPP1R14A	PPP1R14A	2.26966E-11	0.891906332346954	0.148	0.132	3.89927119664435e-07	Olig3	PPP1R14A
SORCS2	SORCS2	2.90815E-11	0.663483708244714	0.133	0.186	4.99620967579198e-07	Olig3	SORCS2
RASSF4	RASSF4	1.00250E-10	1.05020743967404	0.198	0.194	1.72230334358081e-06	Olig3	RASSF4
SUN2	SUN2	1.64601E-10	0.630735031015761	0.137	0.189	2.82784939613617e-06	Olig3	SUN2
NUMA1	NUMA1	2.89649E-10	0.573834067143451	0.093	0.131	4.97617314418026e-06	Olig3	NUMA1
CNTN2	CNTN2	9.54258E-10	0.881267638325736	0.264	0.277	1.6394149920648e-05	Olig3	CNTN2
C10orf90	C10orf90	1.02158E-09	0.568354688652168	0.418	0.504	1.75507840057037e-05	Olig3	C10orf90
ACAP3	ACAP3	1.10844E-09	1.06453439386458	0.189	0.187	1.90429512401497e-05	Olig3	ACAP3
NDRG1	NDRG1	1.16654E-09	0.595878906575154	0.21	0.284	2.00412219750256e-05	Olig3	NDRG1
HNRNPL	HNRNPL	3.06724E-09	0.616759940782074	0.085	0.119	5.26952414383446e-05	Olig3	HNRNPL
SLCO1A2	SLCO1A2	3.67469E-09	0.54936921485406	0.237	0.319	6.31311200644642e-05	Olig3	SLCO1A2
MYO9B	MYO9B	2.14702E-08	0.701195087100438	0.167	0.226	0.000368858487081864	Olig3	MYO9B
SYNJ2	SYNJ2	2.41790E-08	0.546317564561293	0.281	0.386	0.000415395225842808	Olig3	SYNJ2
TF	TF	2.73505E-08	0.747068153895126	0.357	0.418	0.000469882377871038	Olig3	TF
CREB5	CREB5	5.98293E-08	0.571049939134833	0.438	0.549	0.00102786728289357	Olig3	CREB5
BIN1	BIN1	2.23005E-07	0.704327506538178	0.223	0.301	0.00383122153226364	Olig3	BIN1
PABPN1	PABPN1	2.55649E-07	0.945172130733336	0.137	0.129	0.00439204855405582	Olig3	PABPN1
ZNF652	ZNF652	7.12472E-07	0.555215703772425	0.334	0.471	0.0122402624976765	Olig3	ZNF652
TPPP	TPPP	8.48639E-07	0.606256986625169	0.106	0.138	0.0145796234751184	Olig3	TPPP
ITGA2	ITGA2	1.10108E-06	0.535164011189685	0.151	0.193	0.0189165378942489	Olig3	ITGA2
FAM107B	FAM107B	2.18457E-05	0.676331975672153	0.371	0.451	0.375309090786003	Olig3	FAM107B
MTUS1	MTUS1	2.19992E-05	0.580769503928868	0.31	0.422	0.377946252151192	Olig3	MTUS1
NDRG2	NDRG2	5.07136E-05	0.669942567195783	0.128	0.163	0.871259394868889	Olig3	NDRG2
NME3	NME3	5.12028E-05	0.643897271820141	0.083	0.106	0.879663613933682	Olig3	NME3
DNM3	DNM3	6.81834E-05	0.250880003965122	0.511	0.78	1	Olig3	DNM3
POLR2F	POLR2F	1.22075E-04	0.535703324292818	0.292	0.388	1	Olig3	POLR2F
PDE1A	PDE1A	2.42324E-04	0.554185489587155	0.45	0.61	1	Olig3	PDE1A
SRCIN1	SRCIN1	3.89647E-04	0.755324225204062	0.211	0.272	1	Olig3	SRCIN1
PTPRK	PTPRK	4.16450E-04	0.368562847196786	0.444	0.657	1	Olig3	PTPRK
SGK1	SGK1	1.27487E-03	0.375625840107174	0.47	0.687	1	Olig3	SGK1
JUND	JUND	1.59127E-03	0.686217529672736	0.096	0.118	1	Olig3	JUND
TMC7	TMC7	1.84718E-03	0.675753233791579	0.171	0.213	1	Olig3	TMC7
FMNL2	FMNL2	2.32227E-03	0.437897136645006	0.519	0.756	1	Olig3	FMNL2
CD22	CD22	2.65595E-03	0.787621697588828	0.192	0.2	1	Olig3	CD22
CSRP1	CSRP1	2.80972E-03	0.845987948621201	0.122	0.121	1	Olig3	CSRP1
TFEB	TFEB	3.51898E-03	0.87327194164098	0.167	0.173	1	Olig3	TFEB
GSN	GSN	3.57840E-03	0.742336270393357	0.304	0.358	1	Olig3	GSN
PCSK6	PCSK6	5.05036E-03	0.578710050815518	0.218	0.271	1	Olig3	PCSK6
KIAA1755	KIAA1755	5.33641E-03	0.68465500787576	0.127	0.154	1	Olig3	KIAA1755
QTRT1	QTRT1	5.64131E-03	0.678275918454541	0.083	0.101	1	Olig3	QTRT1
STAT2	STAT2	8.25258E-03	0.74189912201595	0.147	0.18	1	Olig3	STAT2
