id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
KCNMB4	KCNMB4	0.00000E+00	0.456911578729561	0.553	0.386	0	Olig1	KCNMB4
PTPRK	PTPRK	0.00000E+00	0.455225466265199	0.802	0.596	0	Olig1	PTPRK
ZFYVE16	ZFYVE16	0.00000E+00	0.451513462871121	0.54	0.402	0	Olig1	ZFYVE16
PLCL1	PLCL1	0.00000E+00	0.450004503743268	0.886	0.678	0	Olig1	PLCL1
FRMD4B	FRMD4B	0.00000E+00	0.448996789412564	0.701	0.458	0	Olig1	FRMD4B
RNF220	RNF220	0.00000E+00	0.446199278572354	0.899	0.55	0	Olig1	RNF220
ENOX1	ENOX1	0.00000E+00	0.443792951337165	0.729	0.575	0	Olig1	ENOX1
C1QTNF3-AMACR	C1QTNF3-AMACR	0.00000E+00	0.443128360817334	0.468	0.346	0	Olig1	C1QTNF3-AMACR
KCNAB1	KCNAB1	0.00000E+00	0.438502265292069	0.495	0.396	0	Olig1	KCNAB1
TMEM165	TMEM165	0.00000E+00	0.437003151581369	0.832	0.584	0	Olig1	TMEM165
BCAS1	BCAS1	0.00000E+00	0.435474977031457	0.598	0.383	0	Olig1	BCAS1
MAN2A1	MAN2A1	0.00000E+00	0.434585868750953	0.823	0.605	0	Olig1	MAN2A1
PRR5L	PRR5L	0.00000E+00	0.434476172633496	0.339	0.217	0	Olig1	PRR5L
DNM3	DNM3	0.00000E+00	0.431282514766739	0.897	0.725	0	Olig1	DNM3
KIF13B	KIF13B	0.00000E+00	0.429400208349161	0.478	0.362	0	Olig1	KIF13B
PLD1	PLD1	0.00000E+00	0.428886237805957	0.401	0.279	0	Olig1	PLD1
NCOA7	NCOA7	0.00000E+00	0.425167149508382	0.546	0.409	0	Olig1	NCOA7
EXOC6B	EXOC6B	0.00000E+00	0.42416679532556	0.788	0.666	0	Olig1	EXOC6B
ADD1	ADD1	0.00000E+00	0.423210920501452	0.469	0.382	0	Olig1	ADD1
EDIL3	EDIL3	0.00000E+00	0.422925699492973	0.879	0.694	0	Olig1	EDIL3
MYO1D	MYO1D	0.00000E+00	0.421240758594599	0.535	0.394	0	Olig1	MYO1D
