id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
XKR4	XKR4	0.00000E+00	0.993721966258995	0.648	0.251	0	OPC1	XKR4
CACNA1A	CACNA1A	0.00000E+00	0.979539957666157	0.658	0.253	0	OPC1	CACNA1A
SGCZ	SGCZ	0.00000E+00	0.975545868582218	0.615	0.244	0	OPC1	SGCZ
HRASLS	HRASLS	0.00000E+00	0.964318790458873	0.291	0.023	0	OPC1	HRASLS
GALNT13	GALNT13	0.00000E+00	0.959367714560901	0.842	0.491	0	OPC1	GALNT13
SNTG1	SNTG1	0.00000E+00	0.95915598804007	0.902	0.569	0	OPC1	SNTG1
AFAP1L2	AFAP1L2	0.00000E+00	0.958427669604713	0.28	0.012	0	OPC1	AFAP1L2
SOX5	SOX5	0.00000E+00	0.953519139032017	0.804	0.372	0	OPC1	SOX5
EEF2K	EEF2K	0.00000E+00	0.948162616391405	0.358	0.079	0	OPC1	EEF2K
GFRA1	GFRA1	0.00000E+00	0.942028224102832	0.279	0.025	0	OPC1	GFRA1
MPPED2	MPPED2	0.00000E+00	0.941289465130062	0.453	0.14	0	OPC1	MPPED2
PLPP4	PLPP4	0.00000E+00	0.936394365310408	0.375	0.081	0	OPC1	PLPP4
PCDH7	PCDH7	0.00000E+00	0.928719986380295	0.781	0.445	0	OPC1	PCDH7
SORCS3	SORCS3	0.00000E+00	0.920989303178365	0.502	0.166	0	OPC1	SORCS3
CHL1	CHL1	0.00000E+00	0.912267400328034	0.627	0.284	0	OPC1	CHL1
ITGA8	ITGA8	0.00000E+00	0.910185782044474	0.466	0.169	0	OPC1	ITGA8
FGF14	FGF14	0.00000E+00	0.906275564657399	0.922	0.627	0	OPC1	FGF14
RORA	RORA	0.00000E+00	0.906169776406154	0.884	0.453	0	OPC1	RORA
PALLD	PALLD	0.00000E+00	0.906109890568635	0.427	0.118	0	OPC1	PALLD
LIMD1	LIMD1	0.00000E+00	0.905938661104677	0.306	0.045	0	OPC1	LIMD1
KAT2B	KAT2B	0.00000E+00	0.896415849469137	0.713	0.345	0	OPC1	KAT2B
ZNF462	ZNF462	0.00000E+00	0.89524986915802	0.537	0.207	0	OPC1	ZNF462
CMYA5	CMYA5	0.00000E+00	0.882686297634556	0.285	0.04	0	OPC1	CMYA5
CSMD1	CSMD1	0.00000E+00	0.879432304926293	0.98	0.801	0	OPC1	CSMD1
AKAP13	AKAP13	2.38845E-04	-0.296422598718244	0.231	0.236	1	OPC1	AKAP13
