id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
MGMT	MGMT	1.03959E-03	0.339425610979021	0.078	0.114	1	Micro3	MGMT
PLCL2	PLCL2	1.12455E-03	0.655351878383123	0.187	0.182	1	Micro3	PLCL2
GAPVD1	GAPVD1	1.21402E-03	0.415519659218325	0.129	0.184	1	Micro3	GAPVD1
CHKA	CHKA	1.37766E-03	0.488804817975442	0.358	0.429	1	Micro3	CHKA
RAP1B	RAP1B	1.59024E-03	0.355784324311035	0.128	0.18	1	Micro3	RAP1B
RAF1	RAF1	1.63122E-03	0.382359848452744	0.122	0.172	1	Micro3	RAF1
FAM117B	FAM117B	2.39245E-03	0.676034500311149	0.115	0.101	1	Micro3	FAM117B
AFTPH	AFTPH	2.42217E-03	0.358011268422909	0.122	0.17	1	Micro3	AFTPH
PELI2	PELI2	2.43940E-03	0.655661494459752	0.153	0.144	1	Micro3	PELI2
QSER1	QSER1	2.48928E-03	0.351368652695218	0.089	0.125	1	Micro3	QSER1
HEATR5B	HEATR5B	2.89499E-03	0.354709104861888	0.108	0.15	1	Micro3	HEATR5B
TM9SF3	TM9SF3	3.00875E-03	0.386028467499696	0.145	0.201	1	Micro3	TM9SF3
MYO1E	MYO1E	3.03498E-03	0.76329707664616	0.291	0.326	1	Micro3	MYO1E
PRMT2	PRMT2	3.18682E-03	0.623189341511337	0.192	0.192	1	Micro3	PRMT2
TET2	TET2	3.48402E-03	0.387722320651261	0.174	0.243	1	Micro3	TET2
SNCA	SNCA	3.67758E-03	0.386363781501471	0.137	0.19	1	Micro3	SNCA
SNX29	SNX29	3.74266E-03	0.581137398609508	0.326	0.388	1	Micro3	SNX29
ZNF106	ZNF106	3.92695E-03	0.33815484258695	0.084	0.117	1	Micro3	ZNF106
PCNX2	PCNX2	4.10134E-03	0.588453542144515	0.277	0.313	1	Micro3	PCNX2
HIF1A	HIF1A	4.27936E-03	0.347178798934483	0.131	0.179	1	Micro3	HIF1A
PTK2B	PTK2B	4.35741E-03	0.36581864720702	0.118	0.162	1	Micro3	PTK2B
KDM4B	KDM4B	4.38561E-03	0.413453155027117	0.12	0.166	1	Micro3	KDM4B
TMCC3	TMCC3	5.29482E-03	0.547126825000802	0.18	0.177	1	Micro3	TMCC3
RCOR1	RCOR1	5.42297E-03	0.399168972758854	0.112	0.154	1	Micro3	RCOR1
PIK3R1	PIK3R1	6.28482E-03	0.417628727670694	0.27	0.388	1	Micro3	PIK3R1
HERPUD1	HERPUD1	6.60319E-03	0.555434920869722	0.113	0.101	1	Micro3	HERPUD1
KDM3B	KDM3B	6.71977E-03	0.368850791295987	0.116	0.157	1	Micro3	KDM3B
ANAPC16	ANAPC16	6.73878E-03	0.37132899952221	0.109	0.149	1	Micro3	ANAPC16
RNF145	RNF145	6.94818E-03	0.36488331875323	0.102	0.139	1	Micro3	RNF145
RNF216	RNF216	7.19237E-03	0.437506232956305	0.16	0.22	1	Micro3	RNF216
FAR2	FAR2	7.67579E-03	0.681390422464882	0.138	0.13	1	Micro3	FAR2
PPP6R2	PPP6R2	8.30838E-03	0.635241933351209	0.263	0.295	1	Micro3	PPP6R2
ERGIC1	ERGIC1	8.35953E-03	0.403473217618969	0.082	0.113	1	Micro3	ERGIC1
SCAF11	SCAF11	8.39815E-03	0.389594605095419	0.173	0.237	1	Micro3	SCAF11
TAB2	TAB2	8.48153E-03	0.635602460932845	0.21	0.221	1	Micro3	TAB2
UVRAG	UVRAG	8.71454E-03	0.360116020899395	0.284	0.409	1	Micro3	UVRAG
