id	symbol	pVal|float	avg. logFC|float	PCT1|float	PCT2|float	pVal adj.|float	Cluster	Gene
MOB3B	MOB3B	0.00000E+00	0.491022567616844	0.498	0.311	0	Olig2	MOB3B
CREB5	CREB5	0.00000E+00	0.490616279091289	0.745	0.502	0	Olig2	CREB5
FRMD5	FRMD5	0.00000E+00	0.49017521580211	0.893	0.724	0	Olig2	FRMD5
DLC1	DLC1	0.00000E+00	0.486259509894736	0.697	0.498	0	Olig2	DLC1
CNDP1	CNDP1	0.00000E+00	0.484702055478523	0.501	0.307	0	Olig2	CNDP1
ANLN	ANLN	0.00000E+00	0.483401881440528	0.441	0.249	0	Olig2	ANLN
MTUS1	MTUS1	0.00000E+00	0.48296589957914	0.583	0.382	0	Olig2	MTUS1
QKI	QKI	0.00000E+00	0.480556507089361	0.978	0.903	0	Olig2	QKI
PALM2	PALM2	0.00000E+00	0.479529538299046	0.619	0.429	0	Olig2	PALM2
PPP2R2B	PPP2R2B	0.00000E+00	0.477678703537327	0.975	0.884	0	Olig2	PPP2R2B
KLHL32	KLHL32	0.00000E+00	0.476105233051318	0.661	0.504	0	Olig2	KLHL32
RFTN2	RFTN2	0.00000E+00	0.473697064002124	0.525	0.331	0	Olig2	RFTN2
DNAJC6	DNAJC6	0.00000E+00	0.473642926441094	0.743	0.583	0	Olig2	DNAJC6
AGPAT4	AGPAT4	0.00000E+00	0.47349375524133	0.609	0.446	0	Olig2	AGPAT4
LPGAT1	LPGAT1	0.00000E+00	0.472865193296414	0.595	0.417	0	Olig2	LPGAT1
KCNH8	KCNH8	0.00000E+00	0.472471757826348	0.626	0.409	0	Olig2	KCNH8
EVA1C	EVA1C	0.00000E+00	0.471332449781108	0.473	0.295	0	Olig2	EVA1C
SPOCK3	SPOCK3	0.00000E+00	0.471155071475875	0.834	0.661	0	Olig2	SPOCK3
DPYD	DPYD	0.00000E+00	0.470345801778667	0.869	0.71	0	Olig2	DPYD
PTPRK	PTPRK	0.00000E+00	0.467841814595872	0.803	0.614	0	Olig2	PTPRK
DNM3	DNM3	0.00000E+00	0.467739680907671	0.879	0.745	0	Olig2	DNM3
PDE1C	PDE1C	0.00000E+00	0.46718524523309	0.735	0.532	0	Olig2	PDE1C
SHTN1	SHTN1	0.00000E+00	0.467006964247897	0.845	0.664	0	Olig2	SHTN1
ABCA8	ABCA8	0.00000E+00	0.466579380811216	0.444	0.247	0	Olig2	ABCA8
HS3ST5	HS3ST5	0.00000E+00	0.464789799653956	0.469	0.291	0	Olig2	HS3ST5
FOLH1	FOLH1	0.00000E+00	0.463868937985411	0.401	0.222	0	Olig2	FOLH1
PLA2G16	PLA2G16	0.00000E+00	0.463240808328371	0.415	0.246	0	Olig2	PLA2G16
PCDH9	PCDH9	0.00000E+00	0.463038692373122	0.999	0.985	0	Olig2	PCDH9
SH3GL3	SH3GL3	0.00000E+00	0.45627921213137	0.705	0.545	0	Olig2	SH3GL3
ZNF536	ZNF536	0.00000E+00	0.454902877955331	0.747	0.523	0	Olig2	ZNF536
LRRC63	LRRC63	0.00000E+00	0.454482224177607	0.245	0.115	0	Olig2	LRRC63
FAM13C	FAM13C	0.00000E+00	0.449288060900884	0.471	0.311	0	Olig2	FAM13C
ERBIN	ERBIN	0.00000E+00	0.448689062606098	0.797	0.628	0	Olig2	ERBIN
DPYSL5	DPYSL5	0.00000E+00	0.446584995278211	0.299	0.178	0	Olig2	DPYSL5
ATP10B	ATP10B	0.00000E+00	0.445635373131626	0.529	0.331	0	Olig2	ATP10B
PDE4B	PDE4B	0.00000E+00	0.445018686664251	0.946	0.846	0	Olig2	PDE4B
SIK3	SIK3	0.00000E+00	0.444352677355818	0.932	0.822	0	Olig2	SIK3
NCOA7	NCOA7	0.00000E+00	0.443261463876532	0.579	0.415	0	Olig2	NCOA7
LRRC1	LRRC1	0.00000E+00	0.441058075203689	0.464	0.291	0	Olig2	LRRC1
MOG	MOG	0.00000E+00	0.440574016192408	0.458	0.268	0	Olig2	MOG
FUT8	FUT8	0.00000E+00	0.440165775823927	0.715	0.566	0	Olig2	FUT8
ZNF652	ZNF652	0.00000E+00	0.439677603913387	0.603	0.435	0	Olig2	ZNF652
MAP7	MAP7	0.00000E+00	0.439032286954911	0.842	0.711	0	Olig2	MAP7
ADIPOR2	ADIPOR2	0.00000E+00	0.437238617285641	0.605	0.428	0	Olig2	ADIPOR2
SH3TC2	SH3TC2	0.00000E+00	0.437045839443754	0.301	0.154	0	Olig2	SH3TC2
AC109326.1	AC109326.1	0.00000E+00	0.436165613117427	0.318	0.208	0	Olig2	AC109326.1
EDIL3	EDIL3	0.00000E+00	0.433548202890458	0.866	0.713	0	Olig2	EDIL3
TMEFF2	TMEFF2	0.00000E+00	0.432813902984687	0.708	0.547	0	Olig2	TMEFF2
FA2H	FA2H	0.00000E+00	0.432779033623911	0.377	0.215	0	Olig2	FA2H
ZNF565	ZNF565	1.25665E-262	0.462730773707398	0.267	0.18	2.15892174758447e-258	Olig2	ZNF565
BAIAP2L2	BAIAP2L2	9.47360E-173	0.473008726802308	0.144	0.088	1.62756480095455e-168	Olig2	BAIAP2L2
